Year,StateFIPS,CongressionalDistrict,StateName,StateAbbreviation,ACSKey,ACSCount
2016,48,19,"Texas","TX","Female25To44",91482
2016,48,19,"Texas","TX","Female45To64",79338
2016,48,19,"Texas","TX","Female65To74",29124
2016,48,19,"Texas","TX","Female75AndOver",26515
2016,48,19,"Texas","TX","Male18To24",51452
2016,48,19,"Texas","TX","Male25To44",103728
2016,48,19,"Texas","TX","Male45To64",80352
2016,48,19,"Texas","TX","Male65To74",25917
2016,48,19,"Texas","TX","Male75AndOver",17548
2016,48,20,"Texas","TX","FemaleWhiteNonHispanic18To24",6709
2016,48,20,"Texas","TX","FemaleWhiteNonHispanic25To44",22761
2016,48,20,"Texas","TX","FemaleWhiteNonHispanic45To64",20677
2016,48,20,"Texas","TX","FemaleWhiteNonHispanic65To74",8580
2016,48,20,"Texas","TX","FemaleWhiteNonHispanic75AndOver",7316
2016,48,20,"Texas","TX","MaleWhiteNonHispanic18To24",11796
2016,48,20,"Texas","TX","MaleWhiteNonHispanic25To44",27993
2016,48,20,"Texas","TX","MaleWhiteNonHispanic45To64",20397
2016,48,20,"Texas","TX","MaleWhiteNonHispanic65To74",6814
2016,48,20,"Texas","TX","MaleWhiteNonHispanic75AndOver",4894
2016,48,20,"Texas","TX","Female18To24",41873
2016,48,20,"Texas","TX","Female25To44",119270
2016,48,20,"Texas","TX","Female45To64",88677
2016,48,20,"Texas","TX","Female65To74",27651
2016,48,20,"Texas","TX","Female75AndOver",20659
2016,48,20,"Texas","TX","Male18To24",53176
2016,48,20,"Texas","TX","Male25To44",119526
2016,48,20,"Texas","TX","Male45To64",82185
2016,48,20,"Texas","TX","Male65To74",22712
2016,48,20,"Texas","TX","Male75AndOver",13908
2016,48,21,"Texas","TX","FemaleWhiteNonHispanic18To24",21111
2016,48,21,"Texas","TX","FemaleWhiteNonHispanic25To44",61553
2016,48,21,"Texas","TX","FemaleWhiteNonHispanic45To64",71666
2016,48,21,"Texas","TX","FemaleWhiteNonHispanic65To74",28920
2016,48,21,"Texas","TX","FemaleWhiteNonHispanic75AndOver",22743
2016,48,21,"Texas","TX","MaleWhiteNonHispanic18To24",22327
2016,48,21,"Texas","TX","MaleWhiteNonHispanic25To44",64281
2016,48,21,"Texas","TX","MaleWhiteNonHispanic45To64",68200
2016,48,21,"Texas","TX","MaleWhiteNonHispanic65To74",29542
2016,48,21,"Texas","TX","MaleWhiteNonHispanic75AndOver",18106
2016,48,21,"Texas","TX","Female18To24",43166
2016,48,21,"Texas","TX","Female25To44",108801
2016,48,21,"Texas","TX","Female45To64",105659
2016,48,21,"Texas","TX","Female65To74",38122
2016,48,21,"Texas","TX","Female75AndOver",29576
2016,48,21,"Texas","TX","Male18To24",44468
2016,48,21,"Texas","TX","Male25To44",114006
2016,48,21,"Texas","TX","Male45To64",100117
2016,48,21,"Texas","TX","Male65To74",36289
2016,48,21,"Texas","TX","Male75AndOver",21168
2016,48,22,"Texas","TX","FemaleWhiteNonHispanic18To24",11361
2016,48,22,"Texas","TX","FemaleWhiteNonHispanic25To44",44192
2016,48,22,"Texas","TX","FemaleWhiteNonHispanic45To64",52057
2016,48,22,"Texas","TX","FemaleWhiteNonHispanic65To74",15419
2016,48,22,"Texas","TX","FemaleWhiteNonHispanic75AndOver",12135
2016,48,22,"Texas","TX","MaleWhiteNonHispanic18To24",12920
2016,48,22,"Texas","TX","MaleWhiteNonHispanic25To44",45038
2016,48,22,"Texas","TX","MaleWhiteNonHispanic45To64",52617
2016,48,22,"Texas","TX","MaleWhiteNonHispanic65To74",15657
2016,48,22,"Texas","TX","MaleWhiteNonHispanic75AndOver",8683
2016,48,22,"Texas","TX","Female18To24",35898
2016,48,22,"Texas","TX","Female25To44",129230
2016,48,22,"Texas","TX","Female45To64",111506
2016,48,22,"Texas","TX","Female65To74",30130
2016,48,22,"Texas","TX","Female75AndOver",21047
2016,48,22,"Texas","TX","Male18To24",38241
2016,48,22,"Texas","TX","Male25To44",118948
2016,48,22,"Texas","TX","Male45To64",111563
2016,48,22,"Texas","TX","Male65To74",28802
2016,48,22,"Texas","TX","Male75AndOver",13729
2016,48,23,"Texas","TX","FemaleWhiteNonHispanic18To24",7172
2016,48,23,"Texas","TX","FemaleWhiteNonHispanic25To44",23245
2016,48,23,"Texas","TX","FemaleWhiteNonHispanic45To64",25541
2016,48,23,"Texas","TX","FemaleWhiteNonHispanic65To74",10604
2016,48,23,"Texas","TX","FemaleWhiteNonHispanic75AndOver",9531
2016,48,23,"Texas","TX","MaleWhiteNonHispanic18To24",6423
2016,48,23,"Texas","TX","MaleWhiteNonHispanic25To44",25930
2016,48,23,"Texas","TX","MaleWhiteNonHispanic45To64",26119
2016,48,23,"Texas","TX","MaleWhiteNonHispanic65To74",10424
2016,48,23,"Texas","TX","MaleWhiteNonHispanic75AndOver",7634
2016,48,23,"Texas","TX","Female18To24",37595
2016,48,23,"Texas","TX","Female25To44",99533
2016,48,23,"Texas","TX","Female45To64",87476
2016,48,23,"Texas","TX","Female65To74",29716
2016,48,23,"Texas","TX","Female75AndOver",23006
2016,48,23,"Texas","TX","Male18To24",41649
2016,48,23,"Texas","TX","Male25To44",109073
2016,48,23,"Texas","TX","Male45To64",85025
2016,48,23,"Texas","TX","Male65To74",26085
2016,48,23,"Texas","TX","Male75AndOver",17693
2016,48,24,"Texas","TX","FemaleWhiteNonHispanic18To24",13575
2016,48,24,"Texas","TX","FemaleWhiteNonHispanic25To44",50423
2016,48,24,"Texas","TX","FemaleWhiteNonHispanic45To64",59450
2016,48,24,"Texas","TX","FemaleWhiteNonHispanic65To74",18563
2016,48,24,"Texas","TX","FemaleWhiteNonHispanic75AndOver",16223
2016,48,24,"Texas","TX","MaleWhiteNonHispanic18To24",12986
2016,48,24,"Texas","TX","MaleWhiteNonHispanic25To44",49110
2016,48,24,"Texas","TX","MaleWhiteNonHispanic45To64",60138
2016,48,24,"Texas","TX","MaleWhiteNonHispanic65To74",15881
2016,48,24,"Texas","TX","MaleWhiteNonHispanic75AndOver",10045
2016,48,24,"Texas","TX","Female18To24",31619
2016,48,24,"Texas","TX","Female25To44",130390
2016,48,24,"Texas","TX","Female45To64",104767
2016,48,24,"Texas","TX","Female65To74",27098
2016,48,24,"Texas","TX","Female75AndOver",20615
2016,48,24,"Texas","TX","Male18To24",31495
2016,48,24,"Texas","TX","Male25To44",126289
2016,48,24,"Texas","TX","Male45To64",99411
2016,48,24,"Texas","TX","Male65To74",22340
2016,48,24,"Texas","TX","Male75AndOver",12806
2016,48,25,"Texas","TX","FemaleWhiteNonHispanic18To24",20502
2016,48,25,"Texas","TX","FemaleWhiteNonHispanic25To44",66427
2016,48,25,"Texas","TX","FemaleWhiteNonHispanic45To64",75910
2016,48,25,"Texas","TX","FemaleWhiteNonHispanic65To74",29305
2016,48,25,"Texas","TX","FemaleWhiteNonHispanic75AndOver",19792
2016,48,25,"Texas","TX","MaleWhiteNonHispanic18To24",21000
2016,48,25,"Texas","TX","MaleWhiteNonHispanic25To44",64241
2016,48,25,"Texas","TX","MaleWhiteNonHispanic45To64",72977
2016,48,25,"Texas","TX","MaleWhiteNonHispanic65To74",27287
2016,48,25,"Texas","TX","MaleWhiteNonHispanic75AndOver",15204
2016,48,25,"Texas","TX","Female18To24",36002
2016,48,25,"Texas","TX","Female25To44",103000
2016,48,25,"Texas","TX","Female45To64",99426
2016,48,25,"Texas","TX","Female65To74",34463
2016,48,25,"Texas","TX","Female75AndOver",22378
2016,48,25,"Texas","TX","Male18To24",39202
2016,48,25,"Texas","TX","Male25To44",101975
2016,48,25,"Texas","TX","Male45To64",95868
2016,48,25,"Texas","TX","Male65To74",31627
2016,48,25,"Texas","TX","Male75AndOver",17844
2016,48,26,"Texas","TX","FemaleWhiteNonHispanic18To24",22291
2016,48,26,"Texas","TX","FemaleWhiteNonHispanic25To44",76150
2016,48,26,"Texas","TX","FemaleWhiteNonHispanic45To64",80426
2016,48,26,"Texas","TX","FemaleWhiteNonHispanic65To74",23113
2016,48,26,"Texas","TX","FemaleWhiteNonHispanic75AndOver",13016
2016,48,26,"Texas","TX","MaleWhiteNonHispanic18To24",20163
2016,48,26,"Texas","TX","MaleWhiteNonHispanic25To44",72984
2016,48,26,"Texas","TX","MaleWhiteNonHispanic45To64",79209
2016,48,26,"Texas","TX","MaleWhiteNonHispanic65To74",20546
2016,48,26,"Texas","TX","MaleWhiteNonHispanic75AndOver",9521
2016,48,26,"Texas","TX","Female18To24",41003
2016,48,26,"Texas","TX","Female25To44",124789
2016,48,26,"Texas","TX","Female45To64",110320
2016,48,26,"Texas","TX","Female65To74",27778
2016,48,26,"Texas","TX","Female75AndOver",15262
2016,48,26,"Texas","TX","Male18To24",36045
2016,48,26,"Texas","TX","Male25To44",116845
2016,48,26,"Texas","TX","Male45To64",106605
2016,48,26,"Texas","TX","Male65To74",24869
2016,48,26,"Texas","TX","Male75AndOver",11025
2016,48,27,"Texas","TX","FemaleWhiteNonHispanic18To24",10766
2016,48,27,"Texas","TX","FemaleWhiteNonHispanic25To44",33207
2016,48,27,"Texas","TX","FemaleWhiteNonHispanic45To64",42592
2016,48,27,"Texas","TX","FemaleWhiteNonHispanic65To74",18277
2016,48,27,"Texas","TX","FemaleWhiteNonHispanic75AndOver",16271
2016,48,27,"Texas","TX","MaleWhiteNonHispanic18To24",10499
2016,48,27,"Texas","TX","MaleWhiteNonHispanic25To44",33278
2016,48,27,"Texas","TX","MaleWhiteNonHispanic45To64",41841
2016,48,27,"Texas","TX","MaleWhiteNonHispanic65To74",18263
2016,48,27,"Texas","TX","MaleWhiteNonHispanic75AndOver",12162
2016,48,27,"Texas","TX","Female18To24",35420
2016,48,27,"Texas","TX","Female25To44",93463
2016,48,27,"Texas","TX","Female45To64",94106
2016,48,27,"Texas","TX","Female65To74",33704
2016,48,27,"Texas","TX","Female75AndOver",27282
2016,48,27,"Texas","TX","Male18To24",36957
2016,48,27,"Texas","TX","Male25To44",92235
2016,48,27,"Texas","TX","Male45To64",88174
2016,48,27,"Texas","TX","Male65To74",30362
2016,48,27,"Texas","TX","Male75AndOver",19897
2016,48,28,"Texas","TX","FemaleWhiteNonHispanic18To24",3828
2016,48,28,"Texas","TX","FemaleWhiteNonHispanic25To44",13545
2016,48,28,"Texas","TX","FemaleWhiteNonHispanic45To64",16440
2016,48,28,"Texas","TX","FemaleWhiteNonHispanic65To74",8516
2016,48,28,"Texas","TX","FemaleWhiteNonHispanic75AndOver",6735
2016,48,28,"Texas","TX","MaleWhiteNonHispanic18To24",4005
2016,48,28,"Texas","TX","MaleWhiteNonHispanic25To44",13553
2016,48,28,"Texas","TX","MaleWhiteNonHispanic45To64",14462
2016,48,28,"Texas","TX","MaleWhiteNonHispanic65To74",8309
2016,48,28,"Texas","TX","MaleWhiteNonHispanic75AndOver",6254
2016,48,28,"Texas","TX","Female18To24",37347
2016,48,28,"Texas","TX","Female25To44",95465
2016,48,28,"Texas","TX","Female45To64",83807
2016,48,28,"Texas","TX","Female65To74",26511
2016,48,28,"Texas","TX","Female75AndOver",19633
2016,48,28,"Texas","TX","Male18To24",38711
2016,48,28,"Texas","TX","Male25To44",96402
2016,48,28,"Texas","TX","Male45To64",70901
2016,48,28,"Texas","TX","Male65To74",22698
2016,48,28,"Texas","TX","Male75AndOver",15444
2016,48,29,"Texas","TX","FemaleWhiteNonHispanic18To24",2266
2016,48,29,"Texas","TX","FemaleWhiteNonHispanic25To44",9376
2016,48,29,"Texas","TX","FemaleWhiteNonHispanic45To64",10925
2016,48,29,"Texas","TX","FemaleWhiteNonHispanic65To74",5003
2016,48,29,"Texas","TX","FemaleWhiteNonHispanic75AndOver",4716
2016,48,29,"Texas","TX","MaleWhiteNonHispanic18To24",2721
2016,48,29,"Texas","TX","MaleWhiteNonHispanic25To44",9820
2016,48,29,"Texas","TX","MaleWhiteNonHispanic45To64",12591
2016,48,29,"Texas","TX","MaleWhiteNonHispanic65To74",3870
2016,48,29,"Texas","TX","MaleWhiteNonHispanic75AndOver",2499
2016,48,29,"Texas","TX","Female18To24",39056
2016,48,29,"Texas","TX","Female25To44",105958
2016,48,29,"Texas","TX","Female45To64",85085
2016,48,29,"Texas","TX","Female65To74",21316
2016,48,29,"Texas","TX","Female75AndOver",12376
2016,48,29,"Texas","TX","Male18To24",40294
2016,48,29,"Texas","TX","Male25To44",113815
2016,48,29,"Texas","TX","Male45To64",86589
2016,48,29,"Texas","TX","Male65To74",18329
2016,48,29,"Texas","TX","Male75AndOver",8219
2016,48,30,"Texas","TX","FemaleWhiteNonHispanic18To24",4789
2016,48,30,"Texas","TX","FemaleWhiteNonHispanic25To44",16354
2016,48,30,"Texas","TX","FemaleWhiteNonHispanic45To64",16713
2016,48,30,"Texas","TX","FemaleWhiteNonHispanic65To74",7057
2016,48,30,"Texas","TX","FemaleWhiteNonHispanic75AndOver",7051
2016,48,30,"Texas","TX","MaleWhiteNonHispanic18To24",5819
2016,48,30,"Texas","TX","MaleWhiteNonHispanic25To44",19847
2016,48,30,"Texas","TX","MaleWhiteNonHispanic45To64",18555
2016,48,30,"Texas","TX","MaleWhiteNonHispanic65To74",5820
2016,48,30,"Texas","TX","MaleWhiteNonHispanic75AndOver",3548
2016,48,30,"Texas","TX","Female18To24",38667
2016,48,30,"Texas","TX","Female25To44",110903
2016,48,30,"Texas","TX","Female45To64",92005
2016,48,30,"Texas","TX","Female65To74",26210
2016,48,30,"Texas","TX","Female75AndOver",19103
2016,48,30,"Texas","TX","Male18To24",39561
2016,48,30,"Texas","TX","Male25To44",101235
2016,48,30,"Texas","TX","Male45To64",86171
2016,48,30,"Texas","TX","Male65To74",20085
2016,48,30,"Texas","TX","Male75AndOver",11005
2016,48,31,"Texas","TX","FemaleWhiteNonHispanic18To24",17577
2016,48,31,"Texas","TX","FemaleWhiteNonHispanic25To44",65117
2016,48,31,"Texas","TX","FemaleWhiteNonHispanic45To64",62371
2016,48,31,"Texas","TX","FemaleWhiteNonHispanic65To74",24410
2016,48,31,"Texas","TX","FemaleWhiteNonHispanic75AndOver",17543
2016,48,31,"Texas","TX","MaleWhiteNonHispanic18To24",19998
2016,48,31,"Texas","TX","MaleWhiteNonHispanic25To44",64802
2016,48,31,"Texas","TX","MaleWhiteNonHispanic45To64",59880
2016,48,31,"Texas","TX","MaleWhiteNonHispanic65To74",21004
2016,48,31,"Texas","TX","MaleWhiteNonHispanic75AndOver",12689
2016,48,31,"Texas","TX","Female18To24",35873
2016,48,31,"Texas","TX","Female25To44",124128
2016,48,31,"Texas","TX","Female45To64",96631
2016,48,31,"Texas","TX","Female65To74",33198
2016,48,31,"Texas","TX","Female75AndOver",21963
2016,48,31,"Texas","TX","Male18To24",41268
2016,48,31,"Texas","TX","Male25To44",122089
2016,48,31,"Texas","TX","Male45To64",92475
2016,48,31,"Texas","TX","Male65To74",27022
2016,48,31,"Texas","TX","Male75AndOver",15716
2016,48,32,"Texas","TX","FemaleWhiteNonHispanic18To24",12221
2016,48,32,"Texas","TX","FemaleWhiteNonHispanic25To44",53098
2016,48,32,"Texas","TX","FemaleWhiteNonHispanic45To64",56250
2016,48,32,"Texas","TX","FemaleWhiteNonHispanic65To74",19724
2016,48,32,"Texas","TX","FemaleWhiteNonHispanic75AndOver",16652
2016,48,32,"Texas","TX","MaleWhiteNonHispanic18To24",11040
2016,48,32,"Texas","TX","MaleWhiteNonHispanic25To44",51165
2016,48,32,"Texas","TX","MaleWhiteNonHispanic45To64",51899
2016,48,32,"Texas","TX","MaleWhiteNonHispanic65To74",18725
2016,48,32,"Texas","TX","MaleWhiteNonHispanic75AndOver",11778
2016,48,32,"Texas","TX","Female18To24",32323
2016,48,32,"Texas","TX","Female25To44",114720
2016,48,32,"Texas","TX","Female45To64",96392
2016,48,32,"Texas","TX","Female65To74",26267
2016,48,32,"Texas","TX","Female75AndOver",20651
2016,48,32,"Texas","TX","Male18To24",32257
2016,48,32,"Texas","TX","Male25To44",112372
2016,48,32,"Texas","TX","Male45To64",92790
2016,48,32,"Texas","TX","Male65To74",25215
2016,48,32,"Texas","TX","Male75AndOver",14233
2016,48,33,"Texas","TX","FemaleWhiteNonHispanic18To24",4932
2016,48,33,"Texas","TX","FemaleWhiteNonHispanic25To44",12909
2016,48,33,"Texas","TX","FemaleWhiteNonHispanic45To64",14085
2016,48,33,"Texas","TX","FemaleWhiteNonHispanic65To74",6713
2016,48,33,"Texas","TX","FemaleWhiteNonHispanic75AndOver",4888
2016,48,33,"Texas","TX","MaleWhiteNonHispanic18To24",4402
2016,48,33,"Texas","TX","MaleWhiteNonHispanic25To44",12294
2016,48,33,"Texas","TX","MaleWhiteNonHispanic45To64",14159
2016,48,33,"Texas","TX","MaleWhiteNonHispanic65To74",5096
2016,48,33,"Texas","TX","MaleWhiteNonHispanic75AndOver",3928
2016,48,33,"Texas","TX","Female18To24",44016
2016,48,33,"Texas","TX","Female25To44",107670
2016,48,33,"Texas","TX","Female45To64",75767
2016,48,33,"Texas","TX","Female65To74",19917
2016,48,33,"Texas","TX","Female75AndOver",14486
2016,48,33,"Texas","TX","Male18To24",42662
2016,48,33,"Texas","TX","Male25To44",111734
2016,48,33,"Texas","TX","Male45To64",79941
2016,48,33,"Texas","TX","Male65To74",16928
2016,48,33,"Texas","TX","Male75AndOver",9281
2016,48,34,"Texas","TX","FemaleWhiteNonHispanic18To24",2598
2016,48,34,"Texas","TX","FemaleWhiteNonHispanic25To44",7690
2016,48,34,"Texas","TX","FemaleWhiteNonHispanic45To64",13155
2016,48,34,"Texas","TX","FemaleWhiteNonHispanic65To74",8702
2016,48,34,"Texas","TX","FemaleWhiteNonHispanic75AndOver",8371
2016,48,34,"Texas","TX","MaleWhiteNonHispanic18To24",3208
2016,48,34,"Texas","TX","MaleWhiteNonHispanic25To44",11157
2016,48,34,"Texas","TX","MaleWhiteNonHispanic45To64",13220
2016,48,34,"Texas","TX","MaleWhiteNonHispanic65To74",8549
2016,48,34,"Texas","TX","MaleWhiteNonHispanic75AndOver",7850
2016,48,34,"Texas","TX","Female18To24",38426
2016,48,34,"Texas","TX","Female25To44",86278
2016,48,34,"Texas","TX","Female45To64",79806
2016,48,34,"Texas","TX","Female65To74",31477
2016,48,34,"Texas","TX","Female75AndOver",24099
2016,48,34,"Texas","TX","Male18To24",40906
2016,48,34,"Texas","TX","Male25To44",90853
2016,48,34,"Texas","TX","Male45To64",72564
2016,48,34,"Texas","TX","Male65To74",27388
2016,48,34,"Texas","TX","Male75AndOver",18316
2016,48,35,"Texas","TX","FemaleWhiteNonHispanic18To24",12668
2016,48,35,"Texas","TX","FemaleWhiteNonHispanic25To44",36047
2016,48,35,"Texas","TX","FemaleWhiteNonHispanic45To64",25845
2016,48,35,"Texas","TX","FemaleWhiteNonHispanic65To74",10355
2016,48,35,"Texas","TX","FemaleWhiteNonHispanic75AndOver",7528
2016,48,35,"Texas","TX","MaleWhiteNonHispanic18To24",11610
2016,48,35,"Texas","TX","MaleWhiteNonHispanic25To44",40704
2016,48,35,"Texas","TX","MaleWhiteNonHispanic45To64",25027
2016,48,35,"Texas","TX","MaleWhiteNonHispanic65To74",7209
2016,48,35,"Texas","TX","MaleWhiteNonHispanic75AndOver",5066
2016,48,35,"Texas","TX","Female18To24",49248
2016,48,35,"Texas","TX","Female25To44",124760
2016,48,35,"Texas","TX","Female45To64",85214
2016,48,35,"Texas","TX","Female65To74",24932
2016,48,35,"Texas","TX","Female75AndOver",19476
2016,48,35,"Texas","TX","Male18To24",47588
2016,48,35,"Texas","TX","Male25To44",136796
2016,48,35,"Texas","TX","Male45To64",85509
2016,48,35,"Texas","TX","Male65To74",19640
2016,48,35,"Texas","TX","Male75AndOver",12152
2016,48,36,"Texas","TX","FemaleWhiteNonHispanic18To24",17209
2016,48,36,"Texas","TX","FemaleWhiteNonHispanic25To44",52605
2016,48,36,"Texas","TX","FemaleWhiteNonHispanic45To64",65646
2016,48,36,"Texas","TX","FemaleWhiteNonHispanic65To74",24946
2016,48,36,"Texas","TX","FemaleWhiteNonHispanic75AndOver",18086
2016,48,36,"Texas","TX","MaleWhiteNonHispanic18To24",18133
2016,48,36,"Texas","TX","MaleWhiteNonHispanic25To44",50952
2016,48,36,"Texas","TX","MaleWhiteNonHispanic45To64",63117
2016,48,36,"Texas","TX","MaleWhiteNonHispanic65To74",24337
2016,48,36,"Texas","TX","MaleWhiteNonHispanic75AndOver",13690
2016,48,36,"Texas","TX","Female18To24",34127
2016,48,36,"Texas","TX","Female25To44",92620
2016,48,36,"Texas","TX","Female45To64",95182
2016,48,36,"Texas","TX","Female65To74",32014
2016,48,36,"Texas","TX","Female75AndOver",22168
2016,48,36,"Texas","TX","Male18To24",37266
2016,48,36,"Texas","TX","Male25To44",93211
2016,48,36,"Texas","TX","Male45To64",93919
2016,48,36,"Texas","TX","Male65To74",29705
2016,48,36,"Texas","TX","Male75AndOver",16777
2016,49,1,"Utah","UT","FemaleWhiteNonHispanic18To24",31527
2016,49,1,"Utah","UT","FemaleWhiteNonHispanic25To44",83118
2016,49,1,"Utah","UT","FemaleWhiteNonHispanic45To64",66293
2016,49,1,"Utah","UT","FemaleWhiteNonHispanic65To74",20602
2016,49,1,"Utah","UT","FemaleWhiteNonHispanic75AndOver",15568
2016,49,1,"Utah","UT","MaleWhiteNonHispanic18To24",32815
2016,49,1,"Utah","UT","MaleWhiteNonHispanic25To44",83553
2016,49,1,"Utah","UT","MaleWhiteNonHispanic45To64",65049
2016,49,1,"Utah","UT","MaleWhiteNonHispanic65To74",20059
2016,49,1,"Utah","UT","MaleWhiteNonHispanic75AndOver",12387
2016,49,1,"Utah","UT","Female18To24",40991
2016,49,1,"Utah","UT","Female25To44",102998
2016,49,1,"Utah","UT","Female45To64",77776
2016,49,1,"Utah","UT","Female65To74",22543
2016,49,1,"Utah","UT","Female75AndOver",16700
2016,49,1,"Utah","UT","Male18To24",43468
2016,49,1,"Utah","UT","Male25To44",102873
2016,49,1,"Utah","UT","Male45To64",77091
2016,49,1,"Utah","UT","Male65To74",22122
2016,49,1,"Utah","UT","Male75AndOver",12833
2016,49,2,"Utah","UT","FemaleWhiteNonHispanic18To24",26278
2016,49,2,"Utah","UT","FemaleWhiteNonHispanic25To44",77491
2016,49,2,"Utah","UT","FemaleWhiteNonHispanic45To64",64160
2016,49,2,"Utah","UT","FemaleWhiteNonHispanic65To74",25751
2016,49,2,"Utah","UT","FemaleWhiteNonHispanic75AndOver",21249
2016,49,2,"Utah","UT","MaleWhiteNonHispanic18To24",28101
2016,49,2,"Utah","UT","MaleWhiteNonHispanic25To44",84425
2016,49,2,"Utah","UT","MaleWhiteNonHispanic45To64",62449
2016,49,2,"Utah","UT","MaleWhiteNonHispanic65To74",24794
2016,49,2,"Utah","UT","MaleWhiteNonHispanic75AndOver",17505
2016,49,2,"Utah","UT","Female18To24",35582
2016,49,2,"Utah","UT","Female25To44",102050
2016,49,2,"Utah","UT","Female45To64",78095
2016,49,2,"Utah","UT","Female65To74",28601
2016,49,2,"Utah","UT","Female75AndOver",23359
2016,49,2,"Utah","UT","Male18To24",42019
2016,49,2,"Utah","UT","Male25To44",112472
2016,49,2,"Utah","UT","Male45To64",76215
2016,49,2,"Utah","UT","Male65To74",27350
2016,49,2,"Utah","UT","Male75AndOver",19010
2016,49,3,"Utah","UT","FemaleWhiteNonHispanic18To24",46464
2016,49,3,"Utah","UT","FemaleWhiteNonHispanic25To44",77873
2016,49,3,"Utah","UT","FemaleWhiteNonHispanic45To64",60819
2016,49,3,"Utah","UT","FemaleWhiteNonHispanic65To74",21595
2016,49,3,"Utah","UT","FemaleWhiteNonHispanic75AndOver",14983
2016,49,3,"Utah","UT","MaleWhiteNonHispanic18To24",44953
2016,49,3,"Utah","UT","MaleWhiteNonHispanic25To44",80036
2016,49,3,"Utah","UT","MaleWhiteNonHispanic45To64",60685
2016,49,3,"Utah","UT","MaleWhiteNonHispanic65To74",20443
2016,49,3,"Utah","UT","MaleWhiteNonHispanic75AndOver",11396
2016,49,3,"Utah","UT","Female18To24",57856
2016,49,3,"Utah","UT","Female25To44",94581
2016,49,3,"Utah","UT","Female45To64",71487
2016,49,3,"Utah","UT","Female65To74",23937
2016,49,3,"Utah","UT","Female75AndOver",15994
2016,49,3,"Utah","UT","Male18To24",55860
2016,49,3,"Utah","UT","Male25To44",98451
2016,49,3,"Utah","UT","Male45To64",70539
2016,49,3,"Utah","UT","Male65To74",21573
2016,49,3,"Utah","UT","Male75AndOver",12518
2016,49,4,"Utah","UT","FemaleWhiteNonHispanic18To24",22972
2016,49,4,"Utah","UT","FemaleWhiteNonHispanic25To44",91173
2016,49,4,"Utah","UT","FemaleWhiteNonHispanic45To64",60705
2016,49,4,"Utah","UT","FemaleWhiteNonHispanic65To74",21357
2016,49,4,"Utah","UT","FemaleWhiteNonHispanic75AndOver",14580
2016,49,4,"Utah","UT","MaleWhiteNonHispanic18To24",25202
2016,49,4,"Utah","UT","MaleWhiteNonHispanic25To44",89799
2016,49,4,"Utah","UT","MaleWhiteNonHispanic45To64",61449
2016,49,4,"Utah","UT","MaleWhiteNonHispanic65To74",17369
2016,49,4,"Utah","UT","MaleWhiteNonHispanic75AndOver",11427
2016,49,4,"Utah","UT","Female18To24",34784
2016,49,4,"Utah","UT","Female25To44",121770
2016,49,4,"Utah","UT","Female45To64",75670
2016,49,4,"Utah","UT","Female65To74",24212
2016,49,4,"Utah","UT","Female75AndOver",16565
2016,49,4,"Utah","UT","Male18To24",35566
2016,49,4,"Utah","UT","Male25To44",122865
2016,49,4,"Utah","UT","Male45To64",78821
2016,49,4,"Utah","UT","Male65To74",19953
2016,49,4,"Utah","UT","Male75AndOver",12220
2016,50,0,"Vermont","VT","FemaleWhiteNonHispanic18To24",28725
2016,50,0,"Vermont","VT","FemaleWhiteNonHispanic25To44",65334
2016,50,0,"Vermont","VT","FemaleWhiteNonHispanic45To64",89368
2016,50,0,"Vermont","VT","FemaleWhiteNonHispanic65To74",33700
2016,50,0,"Vermont","VT","FemaleWhiteNonHispanic75AndOver",25907
2016,50,0,"Vermont","VT","MaleWhiteNonHispanic18To24",31020
2016,50,0,"Vermont","VT","MaleWhiteNonHispanic25To44",65183
2016,50,0,"Vermont","VT","MaleWhiteNonHispanic45To64",85570
2016,50,0,"Vermont","VT","MaleWhiteNonHispanic65To74",31936
2016,50,0,"Vermont","VT","MaleWhiteNonHispanic75AndOver",18206
2016,50,0,"Vermont","VT","Female18To24",32202
2016,50,0,"Vermont","VT","Female25To44",71214
2016,50,0,"Vermont","VT","Female45To64",93753
2016,50,0,"Vermont","VT","Female65To74",35682
2016,50,0,"Vermont","VT","Female75AndOver",26285
2016,50,0,"Vermont","VT","Male18To24",34145
2016,50,0,"Vermont","VT","Male25To44",71190
2016,50,0,"Vermont","VT","Male45To64",89806
2016,50,0,"Vermont","VT","Male65To74",33293
2016,50,0,"Vermont","VT","Male75AndOver",18340
2016,51,1,"Virginia","VA","FemaleWhiteNonHispanic18To24",19673
2016,51,1,"Virginia","VA","FemaleWhiteNonHispanic25To44",61797
2016,51,1,"Virginia","VA","FemaleWhiteNonHispanic45To64",77681
2016,51,1,"Virginia","VA","FemaleWhiteNonHispanic65To74",28908
2016,51,1,"Virginia","VA","FemaleWhiteNonHispanic75AndOver",19727
2016,51,1,"Virginia","VA","MaleWhiteNonHispanic18To24",23893
2016,51,1,"Virginia","VA","MaleWhiteNonHispanic25To44",60923
2016,51,1,"Virginia","VA","MaleWhiteNonHispanic45To64",76719
2016,51,1,"Virginia","VA","MaleWhiteNonHispanic65To74",27510
2016,51,1,"Virginia","VA","MaleWhiteNonHispanic75AndOver",15760
2016,51,1,"Virginia","VA","Female18To24",33405
2016,51,1,"Virginia","VA","Female25To44",94377
2016,51,1,"Virginia","VA","Female45To64",109172
